DATE,JDAY,TA,RN,ST
2018-01-22 18,22.75,6.9,-999,堡林
2018-01-22 19,22.7916666666667,6.3,-999,堡林
2018-01-22 20,22.8333333333333,6.3,-999,堡林
2018-01-22 21,22.875,5.9,-999,堡林
2018-01-22 22,22.9166666666667,3,-999,堡林
2018-01-22 23,22.9583333333333,2.4,-999,堡林
2018-01-23 00,23,1.5,-999,堡林
2018-01-23 01,23.0416666666667,0.8,-999,堡林
2018-01-23 02,23.0833333333333,0.2,-999,堡林
2018-01-23 03,23.125,0,-999,堡林
2018-01-23 04,23.1666666666667,-0.5,-999,堡林
2018-01-23 05,23.2083333333333,-2,-999,堡林
2018-01-23 06,23.25,-2.7,-999,堡林
2018-01-23 07,23.2916666666667,-3.4,-999,堡林
2018-01-23 08,23.3333333333333,-3.8,-999,堡林
2018-01-23 09,23.375,-4.4,-999,堡林
2018-01-23 10,23.4166666666667,-3.8,-999,堡林
2018-01-23 11,23.4583333333333,-3.8,-999,堡林
2018-01-23 12,23.5,-4,-999,堡林
2018-01-23 13,23.5416666666667,-3.8,-999,堡林
2018-01-23 14,23.5833333333333,-3.9,-999,堡林
2018-01-23 15,23.625,-3.3,-999,堡林
2018-01-23 16,23.6666666666667,-3.3,-999,堡林
2018-01-23 17,23.7083333333333,-4.1,-999,堡林
2018-01-23 18,23.75,-5.2,-999,堡林
2018-01-23 19,23.7916666666667,-5.7,-999,堡林
2018-01-23 20,23.8333333333333,-6,-999,堡林
2018-01-23 21,23.875,-5.9,-999,堡林
2018-01-23 22,23.9166666666667,-6.3,-999,堡林
2018-01-23 23,23.9583333333333,-6.7,-999,堡林
2018-01-24 00,24,-7.2,-999,堡林
2018-01-24 01,24.0416666666667,-7.3,-999,堡林
2018-01-24 02,24.0833333333333,-7.5,-999,堡林
2018-01-24 03,24.125,-8.6,-999,堡林
2018-01-24 04,24.1666666666667,-9.2,-999,堡林
2018-01-24 05,24.2083333333333,-9.6,-999,堡林
2018-01-24 06,24.25,-10.5,-999,堡林
2018-01-24 07,24.2916666666667,-11,-999,堡林
2018-01-24 08,24.3333333333333,-11.1,-999,堡林
2018-01-24 09,24.375,-9.9,-999,堡林
2018-01-24 10,24.4166666666667,-8.6,-999,堡林
2018-01-24 11,24.4583333333333,-7.1,-999,堡林
2018-01-24 12,24.5,-6.2,-999,堡林
2018-01-24 13,24.5416666666667,-5,-999,堡林
2018-01-24 14,24.5833333333333,-5.1,-999,堡林
2018-01-24 15,24.625,-4.5,-999,堡林
2018-01-24 16,24.6666666666667,-5.3,-999,堡林
2018-01-24 17,24.7083333333333,-5.9,-999,堡林
2018-01-24 18,24.75,-6.8,-999,堡林
2018-01-24 19,24.7916666666667,-7.5,-999,堡林
2018-01-24 20,24.8333333333333,-7.7,-999,堡林
2018-01-24 21,24.875,-7.9,-999,堡林
2018-01-24 22,24.9166666666667,-8.9,-999,堡林
2018-01-24 23,24.9583333333333,-9.3,-999,堡林
2018-01-25 00,25,-9.5,-999,堡林
2018-01-25 01,25.0416666666667,-9.5,-999,堡林
2018-01-25 02,25.0833333333333,-9,-999,堡林
2018-01-25 03,25.125,-9.4,-999,堡林
2018-01-25 04,25.1666666666667,-9.5,-999,堡林
2018-01-25 05,25.2083333333333,-9.1,-999,堡林
2018-01-25 06,25.25,-10.1,-999,堡林
2018-01-25 07,25.2916666666667,-10.4,-999,堡林
2018-01-25 08,25.3333333333333,-10.5,-999,堡林
2018-01-25 09,25.375,-9,-999,堡林
2018-01-25 10,25.4166666666667,-7.4,-999,堡林
2018-01-25 11,25.4583333333333,-6,-999,堡林
2018-01-25 12,25.5,-5.2,-999,堡林
2018-01-25 13,25.5416666666667,-4.7,-999,堡林
2018-01-25 14,25.5833333333333,-3.8,-999,堡林
2018-01-25 15,25.625,-4.5,-999,堡林
2018-01-25 16,25.6666666666667,-4.9,-999,堡林
2018-01-25 17,25.7083333333333,-5.6,-999,堡林
2018-01-25 18,25.75,-6.5,-999,堡林
2018-01-25 19,25.7916666666667,-6.7,-999,堡林
2018-01-25 20,25.8333333333333,-6.8,-999,堡林
2018-01-25 21,25.875,-7.3,-999,堡林
2018-01-25 22,25.9166666666667,-7.5,-999,堡林
2018-01-25 23,25.9583333333333,-7.7,-999,堡林
2018-01-26 00,26,-8.1,-999,堡林
2018-01-26 01,26.0416666666667,-8.6,-999,堡林
2018-01-26 02,26.0833333333333,-8.9,-999,堡林
2018-01-26 03,26.125,-9.1,-999,堡林
2018-01-26 04,26.1666666666667,-9.5,-999,堡林
2018-01-26 05,26.2083333333333,-9.9,-999,堡林
2018-01-26 06,26.25,-10.3,-999,堡林
2018-01-26 07,26.2916666666667,-10.4,-999,堡林
2018-01-26 08,26.3333333333333,-10.1,-999,堡林
2018-01-26 09,26.375,-8.5,-999,堡林
2018-01-26 10,26.4166666666667,-7.5,-999,堡林
2018-01-26 11,26.4583333333333,-6.8,-999,堡林
2018-01-26 12,26.5,-6.3,-999,堡林
2018-01-26 13,26.5416666666667,-5,-999,堡林
2018-01-26 14,26.5833333333333,-4.7,-999,堡林
2018-01-26 15,26.625,-4.5,-999,堡林
2018-01-26 16,26.6666666666667,-4.9,-999,堡林
2018-01-26 17,26.7083333333333,-5.4,-999,堡林
2018-01-26 18,26.75,-6.5,-999,堡林
2018-01-26 19,26.7916666666667,-7.2,-999,堡林
2018-01-26 20,26.8333333333333,-7.7,-999,堡林
2018-01-26 21,26.875,-8.5,-999,堡林
2018-01-26 22,26.9166666666667,-8.7,-999,堡林
2018-01-26 23,26.9583333333333,-9.4,-999,堡林
2018-01-27 00,27,-9.7,-999,堡林
2018-01-27 01,27.0416666666667,-9.9,-999,堡林
2018-01-27 02,27.0833333333333,-9.8,-999,堡林
2018-01-27 03,27.125,-10,-999,堡林
2018-01-27 04,27.1666666666667,-11.2,-999,堡林
2018-01-27 05,27.2083333333333,-11.1,-999,堡林
2018-01-27 06,27.25,-10.7,-999,堡林
2018-01-27 07,27.2916666666667,-11.2,-999,堡林
2018-01-27 08,27.3333333333333,-10.9,-999,堡林
2018-01-27 09,27.375,-9,-999,堡林
2018-01-27 10,27.4166666666667,-7.1,-999,堡林
2018-01-27 11,27.4583333333333,-5.2,-999,堡林
2018-01-27 12,27.5,-3.5,-999,堡林
2018-01-27 13,27.5416666666667,-1.4,-999,堡林
2018-01-27 14,27.5833333333333,0,-999,堡林
2018-01-27 15,27.625,1.6,-999,堡林
2018-01-27 16,27.6666666666667,2.2,-999,堡林
2018-01-27 17,27.7083333333333,1.5,-999,堡林
2018-01-27 18,27.75,-1.1,-999,堡林
2018-01-27 19,27.7916666666667,-2.1,-999,堡林
2018-01-27 20,27.8333333333333,-1.9,-999,堡林
2018-01-27 21,27.875,-1.7,-999,堡林
2018-01-27 22,27.9166666666667,-2,-999,堡林
2018-01-27 23,27.9583333333333,-2.2,-999,堡林
2018-01-28 00,28,-2.3,-999,堡林
2018-01-28 01,28.0416666666667,-2.5,-999,堡林
2018-01-28 02,28.0833333333333,-2.6,-999,堡林
2018-01-28 03,28.125,-2.5,-999,堡林
2018-01-28 04,28.1666666666667,-2.7,-999,堡林
2018-01-28 05,28.2083333333333,-2.7,-999,堡林
2018-01-28 06,28.25,-2.9,-999,堡林
2018-01-28 07,28.2916666666667,-3,-999,堡林
2018-01-28 08,28.3333333333333,-3,-999,堡林
2018-01-28 09,28.375,-2.8,-999,堡林
2018-01-28 10,28.4166666666667,-1.5,-999,堡林
2018-01-28 11,28.4583333333333,0.1,-999,堡林
2018-01-28 12,28.5,1.6,-999,堡林
2018-01-28 13,28.5416666666667,2.1,-999,堡林
2018-01-28 14,28.5833333333333,2.6,-999,堡林
2018-01-28 15,28.625,2.3,-999,堡林
2018-01-28 16,28.6666666666667,2.8,-999,堡林
2018-01-28 17,28.7083333333333,1.2,-999,堡林
2018-01-28 18,28.75,0.3,-999,堡林
2018-01-28 19,28.7916666666667,-0.2,-999,堡林
2018-01-28 20,28.8333333333333,-0.9,-999,堡林
2018-01-28 21,28.875,-1.6,-999,堡林
2018-01-28 22,28.9166666666667,-2.5,-999,堡林
2018-01-28 23,28.9583333333333,-3,-999,堡林
2018-01-29 00,29,-3.5,-999,堡林
2018-01-29 01,29.0416666666667,-3.9,-999,堡林
2018-01-29 02,29.0833333333333,-4,-999,堡林
2018-01-29 03,29.125,-4.6,-999,堡林
2018-01-29 04,29.1666666666667,-4.5,-999,堡林
2018-01-29 05,29.2083333333333,-4.5,-999,堡林
2018-01-29 06,29.25,-5.1,-999,堡林
2018-01-29 07,29.2916666666667,-5.2,-999,堡林
2018-01-29 08,29.3333333333333,-5.2,-999,堡林
2018-01-29 09,29.375,-4.4,-999,堡林
2018-01-29 10,29.4166666666667,-3.1,-999,堡林
2018-01-29 11,29.4583333333333,-2.2,-999,堡林
2018-01-29 12,29.5,-0.6,-999,堡林
2018-01-29 13,29.5416666666667,-0.1,-999,堡林
2018-01-29 14,29.5833333333333,-0.9,-999,堡林
2018-01-29 15,29.625,-1.2,-999,堡林
2018-01-29 16,29.6666666666667,-0.7,-999,堡林
2018-01-29 17,29.7083333333333,-3.1,-999,堡林
2018-01-29 18,29.75,-3.8,-999,堡林
2018-01-29 19,29.7916666666667,-4.4,-999,堡林
2018-01-29 20,29.8333333333333,-5.1,-999,堡林
2018-01-29 21,29.875,-5.5,-999,堡林
2018-01-29 22,29.9166666666667,-5.6,-999,堡林
2018-01-29 23,29.9583333333333,-6.2,-999,堡林
2018-01-30 00,30,-6.2,-999,堡林
2018-01-30 01,30.0416666666667,-6.4,-999,堡林
2018-01-30 02,30.0833333333333,-6.3,-999,堡林
2018-01-30 03,30.125,-6.6,-999,堡林
2018-01-30 04,30.1666666666667,-6.8,-999,堡林
2018-01-30 05,30.2083333333333,-7.3,-999,堡林
2018-01-30 06,30.25,-7.7,-999,堡林
2018-01-30 07,30.2916666666667,-7.8,-999,堡林
2018-01-30 08,30.3333333333333,-8.4,-999,堡林
2018-01-30 09,30.375,-5.9,-999,堡林
2018-01-30 10,30.4166666666667,-3.5,-999,堡林
2018-01-30 11,30.4583333333333,-1.8,-999,堡林
2018-01-30 12,30.5,-0.2,-999,堡林
2018-01-30 13,30.5416666666667,0.6,-999,堡林
2018-01-30 14,30.5833333333333,1.3,-999,堡林
2018-01-30 15,30.625,2.3,-999,堡林
2018-01-30 16,30.6666666666667,1.2,-999,堡林
2018-01-30 17,30.7083333333333,0.5,-999,堡林
2018-01-30 18,30.75,-0.1,-999,堡林
2018-01-30 19,30.7916666666667,-0.6,-999,堡林
2018-01-30 20,30.8333333333333,-1.1,-999,堡林
2018-01-30 21,30.875,-1.5,-999,堡林
2018-01-30 22,30.9166666666667,-1.9,-999,堡林
2018-01-30 23,30.9583333333333,-2.4,-999,堡林
2018-01-31 00,31,-2.5,-999,堡林
2018-01-31 01,31.0416666666667,-2.7,-999,堡林
2018-01-31 02,31.0833333333333,-2.9,-999,堡林
2018-01-31 03,31.125,-3.6,-999,堡林
2018-01-31 04,31.1666666666667,-3.7,-999,堡林
2018-01-31 05,31.2083333333333,-3.9,-999,堡林
2018-01-31 06,31.25,-4.7,-999,堡林
2018-01-31 07,31.2916666666667,-4.8,-999,堡林
2018-01-31 08,31.3333333333333,-4.7,-999,堡林
2018-01-31 09,31.375,-3.9,-999,堡林
2018-01-31 10,31.4166666666667,-2.2,-999,堡林
2018-01-31 11,31.4583333333333,-0.2,-999,堡林
2018-01-31 12,31.5,1.2,-999,堡林
2018-01-31 13,31.5416666666667,3.4,-999,堡林
2018-01-31 14,31.5833333333333,3.5,-999,堡林
2018-01-31 15,31.625,3.6,-999,堡林
2018-01-31 16,31.6666666666667,3.3,-999,堡林
2018-01-31 17,31.7083333333333,3.2,-999,堡林
2018-01-31 18,31.75,2.8,-999,堡林
2018-01-31 19,31.7916666666667,2.5,-999,堡林
2018-01-31 20,31.8333333333333,2.5,-999,堡林
2018-01-31 21,31.875,2,-999,堡林
2018-01-31 22,31.9166666666667,1.5,-999,堡林
2018-01-31 23,31.9583333333333,0.6,-999,堡林
2018-02-01 00,32,-0.3,-999,堡林
2018-02-01 01,32.0416666666667,-1.1,-999,堡林
2018-02-01 02,32.0833333333333,-1.4,-999,堡林
2018-02-01 03,32.125,-1.9,-999,堡林
2018-02-01 04,32.1666666666667,-2.5,-999,堡林
2018-02-01 05,32.2083333333333,-2.6,-999,堡林
2018-02-01 06,32.25,-3.5,-999,堡林
2018-02-01 07,32.2916666666667,-3.6,-999,堡林
2018-02-01 08,32.3333333333333,-3.3,-999,堡林
2018-02-01 09,32.375,-1,-999,堡林
2018-02-01 10,32.4166666666667,0.8,-999,堡林
2018-02-01 11,32.4583333333333,2.7,-999,堡林
2018-02-01 12,32.5,3.3,-999,堡林
2018-02-01 13,32.5416666666667,4.9,-999,堡林
2018-02-01 14,32.5833333333333,4.2,-999,堡林
2018-02-01 15,32.625,4.3,-999,堡林
2018-02-01 16,32.6666666666667,4.6,-999,堡林
2018-02-01 17,32.7083333333333,3.8,-999,堡林
2018-02-01 18,32.75,2.1,-999,堡林
2018-02-01 19,32.7916666666667,0.8,-999,堡林
2018-02-01 20,32.8333333333333,-0.2,-999,堡林
2018-02-01 21,32.875,-1.2,-999,堡林
2018-02-01 22,32.9166666666667,-1.5,-999,堡林
2018-02-01 23,32.9583333333333,-2.3,-999,堡林
2018-02-02 00,33,-2.7,-999,堡林
2018-02-02 01,33.0416666666667,-2.7,-999,堡林
2018-02-02 02,33.0833333333333,-3.6,-999,堡林
2018-02-02 03,33.125,-3.4,-999,堡林
2018-02-02 04,33.1666666666667,-4,-999,堡林
2018-02-02 05,33.2083333333333,-4.6,-999,堡林
2018-02-02 06,33.25,-4.7,-999,堡林
2018-02-02 07,33.2916666666667,-4.8,-999,堡林
2018-02-02 08,33.3333333333333,-4.7,-999,堡林
2018-02-02 09,33.375,-3.5,-999,堡林
2018-02-02 10,33.4166666666667,-1.9,-999,堡林
2018-02-02 11,33.4583333333333,-0.1,-999,堡林
2018-02-02 12,33.5,0.8,-999,堡林
2018-02-02 13,33.5416666666667,2.2,-999,堡林
2018-02-02 14,33.5833333333333,4,-999,堡林
2018-02-02 15,33.625,4.5,-999,堡林
2018-02-02 16,33.6666666666667,3.5,-999,堡林
2018-02-02 17,33.7083333333333,3.1,-999,堡林
2018-02-02 18,33.75,1.7,-999,堡林
2018-02-02 19,33.7916666666667,0.8,-999,堡林
2018-02-02 20,33.8333333333333,0.3,-999,堡林
2018-02-02 21,33.875,-0.5,-999,堡林
2018-02-02 22,33.9166666666667,-1.1,-999,堡林
2018-02-02 23,33.9583333333333,-1.3,-999,堡林
2018-02-03 00,34,-1.9,-999,堡林
2018-02-03 01,34.0416666666667,-2.4,-999,堡林
2018-02-03 02,34.0833333333333,-2.3,-999,堡林
2018-02-03 03,34.125,-2.5,-999,堡林
2018-02-03 04,34.1666666666667,-3.6,-999,堡林
2018-02-03 05,34.2083333333333,-2.7,-999,堡林
2018-02-03 06,34.25,-2.6,-999,堡林
2018-02-03 07,34.2916666666667,-2.9,-999,堡林
2018-02-03 08,34.3333333333333,-3.4,-999,堡林
2018-02-03 09,34.375,-3.1,-999,堡林
2018-02-03 10,34.4166666666667,-2.9,-999,堡林
2018-02-03 11,34.4583333333333,-2.4,-999,堡林
2018-02-03 12,34.5,-2.3,-999,堡林
2018-02-03 13,34.5416666666667,-2.1,-999,堡林
2018-02-03 14,34.5833333333333,-2.2,-999,堡林
2018-02-03 15,34.625,-2.3,-999,堡林
2018-02-03 16,34.6666666666667,-2.3,-999,堡林
2018-02-03 17,34.7083333333333,-3.1,-999,堡林
2018-02-03 18,34.75,-4.2,-999,堡林
2018-02-03 19,34.7916666666667,-4.7,-999,堡林
2018-02-03 20,34.8333333333333,-5.1,-999,堡林
2018-02-03 21,34.875,-5.2,-999,堡林
2018-02-03 22,34.9166666666667,-5.3,-999,堡林
2018-02-03 23,34.9583333333333,-5.2,-999,堡林
2018-02-04 00,35,-5.2,-999,堡林
2018-02-04 01,35.0416666666667,-5.6,-999,堡林
2018-02-04 02,35.0833333333333,-5.6,-999,堡林
2018-02-04 03,35.125,-6.2,-999,堡林
2018-02-04 04,35.1666666666667,-7,-999,堡林
2018-02-04 05,35.2083333333333,-7.5,-999,堡林
2018-02-04 06,35.25,-7.8,-999,堡林
2018-02-04 07,35.2916666666667,-8,-999,堡林
2018-02-04 08,35.3333333333333,-8.3,-999,堡林
2018-02-04 09,35.375,-7.5,-999,堡林
2018-02-04 10,35.4166666666667,-6.6,-999,堡林
2018-02-04 11,35.4583333333333,-5.4,-999,堡林
2018-02-04 12,35.5,-4.4,-999,堡林
2018-02-04 13,35.5416666666667,-4.3,-999,堡林
2018-02-04 14,35.5833333333333,-4,-999,堡林
2018-02-04 15,35.625,-3.5,-999,堡林
2018-02-04 16,35.6666666666667,-3.7,-999,堡林
2018-02-04 17,35.7083333333333,-4.5,-999,堡林
2018-02-04 18,35.75,-5.1,-999,堡林
2018-02-04 19,35.7916666666667,-5.5,-999,堡林
2018-02-04 20,35.8333333333333,-5.3,-999,堡林
2018-02-04 21,35.875,-5.5,-999,堡林
2018-02-04 22,35.9166666666667,-5.8,-999,堡林
2018-02-04 23,35.9583333333333,-6.7,-999,堡林
2018-02-05 00,36,-7.1,-999,堡林
2018-02-05 01,36.0416666666667,-7.5,-999,堡林
2018-02-05 02,36.0833333333333,-7.2,-999,堡林
2018-02-05 03,36.125,-7.2,-999,堡林
2018-02-05 04,36.1666666666667,-7.8,-999,堡林
2018-02-05 05,36.2083333333333,-8,-999,堡林
2018-02-05 06,36.25,-7.9,-999,堡林
2018-02-05 07,36.2916666666667,-7.9,-999,堡林
2018-02-05 08,36.3333333333333,-8.4,-999,堡林
2018-02-05 09,36.375,-6.5,-999,堡林
2018-02-05 10,36.4166666666667,-5.4,-999,堡林
2018-02-05 11,36.4583333333333,-4.5,-999,堡林
2018-02-05 12,36.5,-3.8,-999,堡林
2018-02-05 13,36.5416666666667,-2.8,-999,堡林
2018-02-05 14,36.5833333333333,-2.3,-999,堡林
2018-02-05 15,36.625,-2.6,-999,堡林
2018-02-05 16,36.6666666666667,-3,-999,堡林
2018-02-05 17,36.7083333333333,-3.9,-999,堡林
2018-02-05 18,36.75,-4.8,-999,堡林
2018-02-05 19,36.7916666666667,-5.3,-999,堡林
2018-02-05 20,36.8333333333333,-5.4,-999,堡林
2018-02-05 21,36.875,-5.9,-999,堡林
2018-02-05 22,36.9166666666667,-6.1,-999,堡林
2018-02-05 23,36.9583333333333,-6.1,-999,堡林
2018-02-06 00,37,-6.2,-999,堡林
2018-02-06 01,37.0416666666667,-6.7,-999,堡林
2018-02-06 02,37.0833333333333,-7,-999,堡林
2018-02-06 03,37.125,-8.4,-999,堡林
2018-02-06 04,37.1666666666667,-9,-999,堡林
2018-02-06 05,37.2083333333333,-9.3,-999,堡林
2018-02-06 06,37.25,-9.2,-999,堡林
2018-02-06 07,37.2916666666667,-9.5,-999,堡林
2018-02-06 08,37.3333333333333,-9.2,-999,堡林
2018-02-06 09,37.375,-7.8,-999,堡林
2018-02-06 10,37.4166666666667,-6.8,-999,堡林
2018-02-06 11,37.4583333333333,-5.9,-999,堡林
2018-02-06 12,37.5,-4.9,-999,堡林
2018-02-06 13,37.5416666666667,-4.7,-999,堡林
2018-02-06 14,37.5833333333333,-3.6,-999,堡林
2018-02-06 15,37.625,-3.5,-999,堡林
2018-02-06 16,37.6666666666667,-3.7,-999,堡林
2018-02-06 17,37.7083333333333,-3.9,-999,堡林
2018-02-06 18,37.75,-5.2,-999,堡林
2018-02-06 19,37.7916666666667,-5.8,-999,堡林
2018-02-06 20,37.8333333333333,-6.1,-999,堡林
2018-02-06 21,37.875,-6.1,-999,堡林
2018-02-06 22,37.9166666666667,-6.9,-999,堡林
2018-02-06 23,37.9583333333333,-6.4,-999,堡林
2018-02-07 00,38,-6.6,-999,堡林
2018-02-07 01,38.0416666666667,-6.2,-999,堡林
2018-02-07 02,38.0833333333333,-6.5,-999,堡林
2018-02-07 03,38.125,-6.9,-999,堡林
2018-02-07 04,38.1666666666667,-8.5,-999,堡林
2018-02-07 05,38.2083333333333,-8.9,-999,堡林
2018-02-07 06,38.25,-9.5,-999,堡林
2018-02-07 07,38.2916666666667,-9.7,-999,堡林
2018-02-07 08,38.3333333333333,-9.4,-999,堡林
2018-02-07 09,38.375,-7.3,-999,堡林
2018-02-07 10,38.4166666666667,-5.6,-999,堡林
2018-02-07 11,38.4583333333333,-3.7,-999,堡林
2018-02-07 12,38.5,-2.7,-999,堡林
2018-02-07 13,38.5416666666667,-0.3,-999,堡林
2018-02-07 14,38.5833333333333,0.2,-999,堡林
2018-02-07 15,38.625,0.7,-999,堡林
2018-02-07 16,38.6666666666667,0.5,-999,堡林
2018-02-07 17,38.7083333333333,0.2,-999,堡林
2018-02-07 18,38.75,-1.2,-999,堡林
2018-02-07 19,38.7916666666667,-1.8,-999,堡林
2018-02-07 20,38.8333333333333,-2.2,-999,堡林
2018-02-07 21,38.875,-2.7,-999,堡林
2018-02-07 22,38.9166666666667,-3.4,-999,堡林
2018-02-07 23,38.9583333333333,-4.1,-999,堡林
2018-02-08 00,39,-4.1,-999,堡林
2018-02-08 01,39.0416666666667,-5.1,-999,堡林
2018-02-08 02,39.0833333333333,-4.9,-999,堡林
2018-02-08 03,39.125,-5.9,-999,堡林
2018-02-08 04,39.1666666666667,-6.4,-999,堡林
2018-02-08 05,39.2083333333333,-6.9,-999,堡林
2018-02-08 06,39.25,-7,-999,堡林
2018-02-08 07,39.2916666666667,-6.5,-999,堡林
2018-02-08 08,39.3333333333333,-7,-999,堡林
2018-02-08 09,39.375,-4.4,-999,堡林
2018-02-08 10,39.4166666666667,-2.8,-999,堡林
2018-02-08 11,39.4583333333333,-0.5,-999,堡林
2018-02-08 12,39.5,2.3,-999,堡林
2018-02-08 13,39.5416666666667,4,-999,堡林
2018-02-08 14,39.5833333333333,5.8,-999,堡林
2018-02-08 15,39.625,6.8,-999,堡林
2018-02-08 16,39.6666666666667,6.8,-999,堡林
2018-02-08 17,39.7083333333333,6.5,-999,堡林
2018-02-08 18,39.75,4.7,-999,堡林
2018-02-08 19,39.7916666666667,3.6,-999,堡林
2018-02-08 20,39.8333333333333,2.1,-999,堡林
2018-02-08 21,39.875,1.5,-999,堡林
2018-02-08 22,39.9166666666667,0.8,-999,堡林
2018-02-08 23,39.9583333333333,0.3,-999,堡林
2018-02-09 00,40,0.1,-999,堡林
2018-02-09 01,40.0416666666667,0,-999,堡林
2018-02-09 02,40.0833333333333,0.5,-999,堡林
2018-02-09 03,40.125,0.3,-999,堡林
2018-02-09 04,40.1666666666667,0.1,-999,堡林
2018-02-09 05,40.2083333333333,-0.4,-999,堡林
2018-02-09 06,40.25,0,-999,堡林
2018-02-09 07,40.2916666666667,-0.8,-999,堡林
2018-02-09 08,40.3333333333333,-0.5,-999,堡林
2018-02-09 09,40.375,1.1,-999,堡林
2018-02-09 10,40.4166666666667,3.1,-999,堡林
2018-02-09 11,40.4583333333333,4.9,-999,堡林
2018-02-09 12,40.5,6.7,-999,堡林
2018-02-09 13,40.5416666666667,8.3,-999,堡林
2018-02-09 14,40.5833333333333,8.2,-999,堡林
2018-02-09 15,40.625,7.9,-999,堡林
2018-02-09 16,40.6666666666667,7.4,-999,堡林
2018-02-09 17,40.7083333333333,6.9,-999,堡林
2018-02-09 18,40.75,6,-999,堡林
2018-02-09 19,40.7916666666667,5.7,-999,堡林
2018-02-09 20,40.8333333333333,5.5,-999,堡林
2018-02-09 21,40.875,4.9,-999,堡林
2018-02-09 22,40.9166666666667,4.7,-999,堡林
2018-02-09 23,40.9583333333333,4.1,-999,堡林
2018-02-10 00,41,3.6,-999,堡林
2018-02-10 01,41.0416666666667,3.7,-999,堡林
2018-02-10 02,41.0833333333333,3.1,-999,堡林
2018-02-10 03,41.125,2.5,-999,堡林
2018-02-10 04,41.1666666666667,2.1,-999,堡林
2018-02-10 05,41.2083333333333,1.8,-999,堡林
2018-02-10 06,41.25,2.1,-999,堡林
2018-02-10 07,41.2916666666667,2.4,-999,堡林
2018-02-10 08,41.3333333333333,2.7,-999,堡林
2018-02-10 09,41.375,3,-999,堡林
2018-02-10 10,41.4166666666667,4.2,-999,堡林
2018-02-10 11,41.4583333333333,5.7,-999,堡林
2018-02-10 12,41.5,6.7,-999,堡林
2018-02-10 13,41.5416666666667,6.6,-999,堡林
2018-02-10 14,41.5833333333333,6.5,-999,堡林
2018-02-10 15,41.625,5.5,-999,堡林
2018-02-10 16,41.6666666666667,4.3,-999,堡林
2018-02-10 17,41.7083333333333,2.7,-999,堡林
2018-02-10 18,41.75,0.9,-999,堡林
2018-02-10 19,41.7916666666667,-0.1,-999,堡林
2018-02-10 20,41.8333333333333,-0.7,-999,堡林
2018-02-10 21,41.875,-1.2,-999,堡林
2018-02-10 22,41.9166666666667,-1.6,-999,堡林
2018-02-10 23,41.9583333333333,-2,-999,堡林
2018-02-11 00,42,-2.3,-999,堡林
2018-02-11 01,42.0416666666667,-2.9,-999,堡林
2018-02-11 02,42.0833333333333,-3.1,-999,堡林
2018-02-11 03,42.125,-3.4,-999,堡林
2018-02-11 04,42.1666666666667,-3.4,-999,堡林
2018-02-11 05,42.2083333333333,-3.4,-999,堡林
2018-02-11 06,42.25,-3.5,-999,堡林
2018-02-11 07,42.2916666666667,-3.5,-999,堡林
2018-02-11 08,42.3333333333333,-3.4,-999,堡林
2018-02-11 09,42.375,-2.9,-999,堡林
2018-02-11 10,42.4166666666667,-1.8,-999,堡林
2018-02-11 11,42.4583333333333,-0.9,-999,堡林
2018-02-11 12,42.5,-0.4,-999,堡林
2018-02-11 13,42.5416666666667,0.5,-999,堡林
2018-02-11 14,42.5833333333333,-0.5,-999,堡林
2018-02-11 15,42.625,0.5,-999,堡林
2018-02-11 16,42.6666666666667,0,-999,堡林
2018-02-11 17,42.7083333333333,-1.3,-999,堡林
2018-02-11 18,42.75,-1.8,-999,堡林
2018-02-11 19,42.7916666666667,-2.5,-999,堡林
2018-02-11 20,42.8333333333333,-2.6,-999,堡林
2018-02-11 21,42.875,-2.1,-999,堡林
2018-02-11 22,42.9166666666667,-2.7,-999,堡林
2018-02-11 23,42.9583333333333,-2.7,-999,堡林
2018-02-12 00,43,-2,-999,堡林
2018-02-12 01,43.0416666666667,-2.6,-999,堡林
2018-02-12 02,43.0833333333333,-2.8,-999,堡林
2018-02-12 03,43.125,-3.2,-999,堡林
2018-02-12 04,43.1666666666667,-4.2,-999,堡林
2018-02-12 05,43.2083333333333,-5.3,-999,堡林
2018-02-12 06,43.25,-5.8,-999,堡林
2018-02-12 07,43.2916666666667,-6,-999,堡林
2018-02-12 08,43.3333333333333,-5.5,-999,堡林
2018-02-12 09,43.375,-5,-999,堡林
2018-02-12 10,43.4166666666667,-4.2,-999,堡林
2018-02-12 11,43.4583333333333,-3.3,-999,堡林
2018-02-12 12,43.5,-1.5,-999,堡林
2018-02-12 13,43.5416666666667,-0.6,-999,堡林
2018-02-12 14,43.5833333333333,-1,-999,堡林
2018-02-12 15,43.625,-2,-999,堡林
2018-02-12 16,43.6666666666667,-1.6,-999,堡林
2018-02-12 17,43.7083333333333,-1.9,-999,堡林
2018-02-12 18,43.75,-2.3,-999,堡林
2018-02-12 19,43.7916666666667,-2.3,-999,堡林
2018-02-12 20,43.8333333333333,-1.9,-999,堡林
2018-02-12 21,43.875,-1.3,-999,堡林
2018-02-12 22,43.9166666666667,-1.8,-999,堡林
